wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
6,3,0,28,82,13,0,28,2,0.933333333,893,0.333333333,0,0.636363636,0.257142857,3,3,147.3333333,39,10.8333,FALSE
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE
8,1,0,15,63,22,0,15,5,0.8,374,0.6,0,0,0.238095238,0,0,45.125,8,1.875,FALSE
5,5,0,9,9,10,7,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
7,4,0,27,51,9,0,27,6,0.8125,325,0.625,1,0.806451613,0.314285714,1,3,44.28571429,4,1.8571,FALSE
6,1,0,12,26,13,1,11,3,0.9,93,0.5,0,0,0.5,0,0,14.16666667,2,0.8333,FALSE
10,1,0,19,52,43,4,15,7,0.944444444,270,0,0,0,0.142857143,0,0,25.8,4,2.5,FALSE
5,2,2,12,28,8,2,10,2,0.875,148,0.5,0,0.4,0.625,1,1,28.2,7,1.8,FALSE
19,4,0,67,148,107,1,67,6,0.927983539,1509,0.481481481,1,0.595238095,0.179738562,1,3,77,18,5.1579,TRUE
0,1,0,29,0,0,29,0,0,2,44,0,0,0,0,0,0,0,0,0,TRUE
8,3,0,15,42,4,0,15,6,0.714285714,461,0.6,0,0.75,0.428571429,1,2,56,10,4.875,FALSE
3,2,21,27,5,3,21,6,3,2,14,0,0,0.714285714,0.583333333,0,0,3.666666667,1,0.6667,FALSE
14,3,4,19,73,43,4,15,7,0.743589744,532,0.333333333,0,0.294117647,0.448717949,2,3,36.78571429,8,3.0714,FALSE
11,1,0,5,14,23,2,3,11,0.8,163,0.5,0,0,0.246753247,0,0,13.27272727,10,2.1818,FALSE
8,1,2,14,34,22,3,11,3,0.914285714,198,0.6,2,0,0.357142857,0,0,23.125,15,2.375,TRUE
7,3,0,8,29,15,0,8,2,0.833333333,99,0.5,0,0.782608696,0.305555556,2,5,12.85714286,1,0.7143,FALSE
2,4,0,1,3,1,0,1,1,2,7,0,0,0.976190476,1,1,1,2.5,1,0.5,FALSE
1,1,0,10,1,0,6,4,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
2,3,0,14,14,1,0,14,2,2,85,0,0,0.875,0.666666667,1,1,41.5,5,2.5,FALSE
1,2,0,7,2,0,3,4,1,2,10,0,0,1,1,1,1,9,0,0,FALSE
10,1,0,17,56,43,3,14,2,0.833333333,372,0.5,0,0,0.174603175,0,0,36,13,3.8,FALSE
5,4,0,4,13,10,0,4,1,2,47,0,0,0.846153846,0.6,2,4,8.4,1,0.8,FALSE
10,4,0,7,17,43,0,7,9,0.977777778,70,0.8,0,0.847457627,0.5,1,1,5.5,2,1.1,FALSE
4,1,0,20,42,4,0,20,2,0.933333333,155,0.4,0,0,0.444444444,0,0,36.5,3,1,FALSE
7,3,0,13,47,5,0,13,3,0.611111111,289,0.166666667,0,0.782608696,0.277777778,1,2,39.42857143,9,2.8571,FALSE
15,2,3,19,47,103,3,16,5,1.028571429,216,0.2,0,0.277777778,0.3125,1,1,13.06666667,5,1.1333,FALSE
4,1,0,2,6,6,0,2,4,2,13,0,0,0,0.625,0,0,2.25,1,0.75,FALSE
4,2,0,8,20,4,0,8,2,1,83,0.333333333,0,0.5,0.555555556,1,1,19,1,0.5,FALSE
6,2,0,29,76,3,0,29,1,0.8,374,0.2,0,0.636363636,0.44,2,5,60.5,10,2.6667,FALSE
27,1,1,48,132,241,6,42,14,0.881270903,1291,0.782608696,2,0,0.104895105,0,0,45.96296296,18,3.1852,FALSE
11,2,0,17,53,53,0,17,6,0.866666667,395,0,0,0.523809524,0.590909091,1,3,34.63636364,8,2.0909,FALSE
4,3,0,11,33,4,0,11,2,0.888888889,110,0.333333333,0,0.777777778,0.416666667,2,2,25.75,5,1.5,FALSE
10,1,0,4,30,0,3,1,10,0.333333333,153,1,0,0,0.4,0,0,14.1,2,1.1,FALSE
2,2,0,11,4,1,6,5,2,2,19,0,0,1,0.6,1,2,8.5,0,0,FALSE
16,3,0,22,88,28,0,22,10,0.755555556,713,0.333333333,0,0.65,0.422222222,3,7,43.375,2,1,FALSE
6,3,0,23,52,7,0,23,2,0.836363636,376,0.363636364,0,0.914893617,0.466666667,2,3,59.83333333,11,3.3333,FALSE
2,4,0,15,31,1,0,15,2,2,569,0.638888889,0,0.916666667,0.625,2,2,265.5,1,0.5,FALSE
3,1,0,8,3,3,5,3,3,2,3,0,0,0,1,0,0,0,1,1,FALSE
4,2,0,6,20,4,1,5,2,0.833333333,64,0.5,0,0.846153846,0.416666667,1,5,14.5,2,0.75,FALSE
5,5,0,9,9,10,7,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
7,1,0,29,74,17,0,29,3,0.875,336,0.25,0,0,0.433333333,0,0,46.42857143,7,2.4286,FALSE
5,1,0,21,31,10,1,20,1,0.75,116,0,0,0,0.285714286,0,0,22,2,1,FALSE
6,1,0,5,6,15,2,3,6,1.2,7,0,0,0,0.333333333,0,0,0,1,1,FALSE
16,1,0,32,112,108,6,26,13,1.006666667,963,0.8,0,0,0.155555556,0,0,58.5625,25,3.4375,FALSE
4,1,0,12,15,6,9,3,2,1,59,0,0,0,0.333333333,0,0,13.5,3,1.5,FALSE
10,1,0,9,10,45,7,2,10,2,10,0,0,0,0.58,0,0,0,1,1,FALSE
7,1,0,6,7,21,4,2,7,2,7,0,0,0,0.464285714,0,0,0,1,1,FALSE
2,2,0,7,6,1,6,1,2,2,42,0.037037037,0,0.666666667,0.666666667,1,1,6.5,1,0.5,FALSE
3,1,4,9,7,3,4,5,3,2,37,0,0,0,0.583333333,0,0,11.33333333,1,0.6667,FALSE
4,3,0,13,27,4,0,13,2,0.888888889,150,0.333333333,0,0.9,0.5,1,2,35.75,10,2.75,FALSE
2,3,0,5,4,1,0,5,2,2,8,0,0,0.875,0.666666667,1,1,3,1,0.5,FALSE
6,5,0,8,11,9,0,8,2,0.6,34,1,1,0.87804878,0.366666667,1,4,4.5,1,0.8333,FALSE
7,1,0,2,14,7,1,1,5,0.791666667,61,0.75,0,0,0.666666667,0,0,7.142857143,1,0.7143,FALSE
0,1,0,7,0,0,7,0,0,2,25,0,0,0,0,0,0,0,0,0,FALSE
10,1,0,25,36,43,10,15,7,0.916666667,187,0.25,0,0,0.177777778,0,0,17.3,5,2.4,FALSE
7,3,2,12,37,13,2,10,2,0.9375,601,0.75,0,0.895833333,0.5,2,3,82.57142857,7,3,FALSE
2,3,0,6,10,1,0,6,2,2,58,0,0,0.875,0.666666667,1,1,28,5,2.5,FALSE
4,1,0,3,6,6,0,3,4,2,13,0,0,0,0.5625,0,0,2.25,1,0.75,FALSE
10,4,0,7,17,43,0,7,9,0.977777778,70,0.8,0,0.847457627,0.5,1,1,5.5,2,1.1,FALSE
39,1,0,15,58,409,6,9,38,0.868421053,448,0.833333333,1,0,0.130177515,0,0,10.33333333,2,1.1282,FALSE
14,1,0,17,40,21,10,7,14,0.673076923,179,1,0,0,0.328571429,0,0,11.5,4,1.2143,FALSE
5,6,0,14,9,10,12,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
3,3,0,9,11,3,0,9,2,1,66,0,0,0.9,0.416666667,1,2,20.33333333,5,2,FALSE
2,3,0,9,9,1,0,9,2,2,25,0,0,0.961538462,0.666666667,2,2,11.5,1,0.5,FALSE
5,1,0,4,5,10,2,2,5,2,5,0,0,0,0.6,0,0,0,1,1,TRUE
3,3,0,8,14,3,0,8,2,1,51,0,0,0.777777778,0.416666667,2,2,15.66666667,2,1,FALSE
3,1,0,8,3,3,5,3,3,2,3,0,0,0,0.666666667,0,0,0,1,1,FALSE
4,2,0,6,20,4,1,5,2,0.833333333,64,0.5,0,0.846153846,0.416666667,1,5,14.5,2,0.75,FALSE
14,1,0,56,253,61,2,54,3,0.927350427,1509,0.666666667,0,0,0.201183432,0,0,105.5,13,3.3571,FALSE
30,1,0,12,30,435,7,5,30,2,30,0,0,0,0.266666667,0,0,0,1,1,TRUE
10,3,0,17,53,9,0,17,6,0.80952381,522,0.714285714,0,0.692307692,0.333333333,1,2,50.5,15,3.4,FALSE
72,1,0,101,115,2120,95,6,68,0.96023198,1050,0.176470588,0,0,0.105633803,0,0,13.34722222,6,2.2639,FALSE
4,2,0,17,32,6,0,17,1,0.666666667,118,0,0,0.625,0.375,1,2,28.25,1,0.75,TRUE
28,1,0,67,215,138,3,64,14,0.909722222,3219,0.5,0,0,0.141093474,0,0,113.3928571,13,3.6071,FALSE
4,2,2,5,7,6,2,3,1,2,17,0,0,0.888888889,0.583333333,1,6,3.25,1,0.75,FALSE
12,3,0,17,65,10,0,17,5,0.818181818,987,0.818181818,0,0.642857143,0.245454545,1,2,80.33333333,15,4.75,FALSE
4,2,0,4,14,4,0,4,2,0.833333333,60,0.5,0,0.818181818,0.416666667,1,2,13.5,1,0.5,FALSE
15,1,0,13,55,85,0,13,6,0.833333333,564,0.333333333,0,0,0.357142857,0,0,36.4,11,2.9333,FALSE
4,3,0,10,20,4,0,10,2,0.833333333,112,0.5,0,0.777777778,0.416666667,2,2,26.5,6,1.75,TRUE
4,2,0,23,39,6,0,23,1,1,156,0.5,0,0.625,0.416666667,1,2,37.5,1,0.75,TRUE
4,2,1,7,10,6,1,6,3,1,34,0,0,0.7,0.5,1,6,7.25,2,1,FALSE
2,3,0,9,10,1,0,9,2,2,30,0,0,0.961538462,0.666666667,2,2,14,1,0.5,FALSE
8,1,0,6,17,12,6,0,4,0.9,117,0.4,3,0,0.333333333,0,0,12.375,3,1,FALSE
8,1,0,16,33,16,4,12,3,0.666666667,156,0.666666667,1,0,0.228571429,0,0,18.125,3,1.5,FALSE
7,1,0,29,29,9,27,2,3,0.75,127,0.75,1,0,0.277777778,0,0,16.57142857,2,1.1429,FALSE
8,4,0,37,78,14,0,37,6,0.849206349,604,0.555555556,1,0.806451613,0.314285714,1,3,72.25,17,4,FALSE
5,3,2,9,20,10,2,7,1,2,187,0,0,0.846153846,0.45,3,4,36.4,3,1.2,FALSE
4,3,0,12,27,4,0,12,2,0.888888889,151,0.333333333,0,0.9,0.4,1,2,36,10,2.75,FALSE
2,1,0,1,6,1,0,1,1,2,21,0,0,0,0.5,0,0,9.5,1,0.5,FALSE
4,3,0,17,33,6,0,17,2,1,179,0,0,0.7,0.35,1,1,43.25,8,3.25,FALSE
13,3,0,29,70,6,0,29,8,0.791666667,1076,0.7,0,0.620689655,0.196969697,1,2,81,48,6.1538,FALSE
2,1,0,8,2,1,4,4,2,2,2,0,0,0,0.625,0,0,0,1,1,FALSE
4,1,0,24,49,6,0,24,2,0.666666667,345,0,0,0,0.4,0,0,85,13,5.5,FALSE
3,3,0,19,35,3,0,19,2,1,146,0,0,0.777777778,0.416666667,2,2,47,7,2.6667,TRUE
7,1,30,41,17,21,30,11,5,1,64,0,0,0,0.261904762,0,0,7.857142857,1,0.7143,FALSE
18,1,2,52,139,125,5,49,7,0.935828877,1240,0.272727273,0,0,0.247058824,0,0,67.27777778,19,4.2778,FALSE
5,5,1,16,9,10,14,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
9,1,0,14,9,36,10,4,9,2,9,0,0,0,0.4,0,0,0,1,1,FALSE
4,3,0,8,17,4,0,8,2,0.833333333,57,0.5,0,0.777777778,0.416666667,2,2,12.75,3,1,FALSE
12,2,0,30,34,66,12,18,9,1,605,0.333333333,0,0.473684211,0.165289256,1,2,49.16666667,6,2,TRUE
33,1,0,96,130,528,52,45,30,1.011363636,1019,0.181818182,0,0,0.080528846,0,0,29.54545455,5,2.1212,FALSE
5,2,0,10,32,8,0,10,2,0.9375,195,0.5,0,0.75,0.35,1,1,37.2,3,1,FALSE
2,1,0,2,3,1,0,2,2,2,6,0,0,0,0.75,0,0,2,1,0.5,FALSE
21,1,10,42,77,180,10,32,7,0.925,693,0.4375,0,0,0.195238095,0,0,31.23809524,5,1.2381,FALSE
3,3,0,8,10,3,0,8,1,2,29,0,0,0.9,0.555555556,1,2,8.666666667,1,0.6667,FALSE
4,1,0,20,44,4,0,20,2,0.933333333,167,0.4,0,0,0.444444444,0,0,39.5,3,1,FALSE
3,6,0,2,5,3,0,2,3,1.5,15,1,0,0.962962963,0.666666667,1,1,3.666666667,1,0.3333,FALSE
4,3,0,6,13,6,1,5,2,1,44,0.5,0,0.5,0.416666667,0,0,9.5,2,0.75,FALSE
4,3,0,42,60,6,0,42,2,0.888888889,302,0,0,0.7,0.35,2,2,73.75,10,3.75,FALSE
0,1,0,2,0,0,2,0,0,2,9,0,0,0,0,0,0,0,0,0,FALSE
45,3,0,38,158,0,0,38,24,0.943181818,5233,0.642857143,0,0.295081967,0.112554113,1,2,114.6666667,41,5.1556,FALSE
4,2,1,19,29,6,1,18,1,0.666666667,107,0,0,0.625,0.416666667,1,1,25.5,1,0.75,FALSE
3,3,0,17,33,3,0,17,2,1,133,0,0,0.777777778,0.416666667,2,2,42.66666667,6,2.3333,TRUE
10,3,0,22,61,25,0,22,4,0.888888889,956,0.571428571,0,0.692307692,0.262626263,1,2,93.2,10,2,FALSE
5,3,0,11,23,8,1,10,2,0.875,167,0.5,0,0.7,0.375,2,2,32,12,3.2,FALSE
4,1,0,28,69,6,0,28,2,1.111111111,440,0.333333333,0,0,0.375,0,0,108.25,12,3.75,FALSE
6,2,7,16,29,13,7,9,4,0.933333333,114,0.333333333,0,0.733333333,0.4,1,4,17.5,4,1.6667,FALSE
4,3,0,8,15,4,0,8,2,0.833333333,50,0.5,0,0.9,0.416666667,1,2,11,2,0.75,FALSE
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
4,2,0,5,6,6,0,5,4,2,15,0,0,0.625,0.5625,1,1,2.75,1,0.75,FALSE
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
8,5,0,16,12,22,14,2,8,0.928571429,52,1,0,0.928571429,0.575,1,1,5.25,1,0.25,FALSE
2,3,0,10,15,1,0,10,2,2,72,0,0,0.875,0.666666667,2,2,35,4,2,FALSE
2,3,0,6,8,1,0,6,2,2,23,0,0,0.875,0.666666667,1,1,10.5,1,0.5,FALSE
14,1,0,7,17,91,1,7,14,2,41,0,0,0,0.261904762,0,0,1.928571429,1,0.9286,FALSE
10,3,0,23,56,23,0,23,2,0.888888889,496,0.454545455,0,0.843137255,0.355555556,2,3,47.5,11,2.8,FALSE
7,1,0,30,7,21,25,5,7,2,7,0,0,0,0.6,0,0,0,1,1,FALSE
15,2,4,19,42,105,4,15,10,2,395,0,0,0.363636364,0.546666667,2,5,25.33333333,11,2.5333,FALSE
2,1,0,5,2,1,3,2,2,2,4,0,0,0,1,0,0,0,1,1,FALSE
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
2,1,0,3,7,0,3,0,0,0,68,1,0,0,1,0,0,30,1,0.5,FALSE
4,3,0,9,21,4,0,9,2,0.833333333,82,0.5,0,0.777777778,0.416666667,2,2,19,4,1.25,TRUE
39,1,0,83,155,705,34,51,34,0.99122807,1299,0.095238095,0,0,0.08625731,0,0,31.76923077,10,2.7692,FALSE
5,1,0,6,19,8,0,6,3,0.875,79,0.5,0,0,0.583333333,0,0,14.4,4,1.2,FALSE
9,1,0,29,47,24,12,17,5,0.991071429,397,0.642857143,0,0,0.425,0,0,41.55555556,3,1.4444,FALSE
9,1,0,18,70,16,1,17,0,0.666666667,540,0.666666667,0,0,0.5,0,0,58.66666667,16,3.4444,FALSE
27,3,0,31,100,15,0,31,13,0.923076923,3409,0.666666667,0,0.418604651,0.150887574,1,2,124.037037,8,1.963,FALSE
10,3,0,19,35,43,6,19,9,0.988888889,332,0.4,0,0.82,0.5,0,0,31.2,2,1,FALSE
1,1,0,6,1,0,2,4,1,2,2,0,0,0,1,0,0,0,1,1,FALSE
4,1,0,6,31,6,1,5,2,1,184,0,0,0,0.375,0,0,44.75,5,1.75,FALSE
5,1,1,8,23,8,1,7,3,0.875,145,0.5,0,0,0.35,0,0,27.6,7,1.8,FALSE
4,3,0,15,22,4,0,15,2,0.888888889,113,0.333333333,0,0.777777778,0.416666667,2,2,26.5,6,1.75,FALSE
11,2,0,35,57,43,5,30,1,0.925,582,0.25,0,0.384615385,0.4,2,4,51.54545455,15,5.1818,FALSE
14,1,0,3,21,55,2,1,14,0.833333333,172,1,0,0,0.523809524,0,0,10.85714286,2,1,FALSE
4,3,0,14,36,4,0,14,2,0.888888889,193,0.333333333,0,0.9,0.4,1,2,46.5,1,0.5,FALSE
6,1,0,8,20,15,3,5,5,1.2,93,1,0,0,0.388888889,0,0,14.33333333,6,1.8333,FALSE
5,1,0,14,32,8,0,14,3,0.916666667,146,0.333333333,0,0,0.5,0,0,27.6,8,2,TRUE
7,1,0,4,20,17,0,4,2,0.9,90,0.8,0,0,0.5,0,0,11.14285714,1,0.7143,FALSE
5,1,0,12,5,10,7,5,5,2,5,0,0,0,0.375,0,0,0,1,1,FALSE
7,1,0,13,7,21,5,8,7,2,7,0,0,0,0.333333333,0,0,0,1,1,FALSE
6,4,0,29,62,5,0,29,2,0.78,460,0.4,0,0.851851852,0.4,1,3,74,9,2.3333,FALSE
2,2,0,12,19,1,0,12,2,2,64,1,0,0.833333333,0.666666667,0,0,30.5,2,1,FALSE
4,1,0,6,4,6,3,3,4,2,4,0,0,0,0.4,0,0,0,1,1,FALSE
38,1,0,101,194,677,31,73,30,0.948402948,1524,0.181818182,0,0,0.066980024,0,0,38.81578947,11,3.6842,TRUE
3,2,0,21,27,3,0,21,2,2,165,0,0,0.714285714,0.466666667,0,0,54,3,1.3333,FALSE
18,1,0,1,39,117,0,1,17,0.757352941,493,1,0,0,0.296296296,0,0,25.94444444,1,0.9444,FALSE
4,2,0,6,13,6,1,5,2,1,42,0.5,0,0.333333333,0.416666667,0,0,9,2,0.75,FALSE
5,3,0,13,49,8,1,13,2,0.75,279,0,0,0.8,0.375,2,7,54.6,8,3.2,FALSE
4,3,0,10,18,4,0,10,2,0.888888889,98,0.333333333,0,0.777777778,0.416666667,3,3,22.75,5,1.5,FALSE
6,1,0,7,6,15,5,2,6,2,6,0,0,0,0.75,0,0,0,1,1,FALSE
4,1,0,3,6,0,0,3,4,0.5,26,1,0,0,0.625,0,0,5,1,0.75,FALSE
4,1,0,19,37,4,0,19,2,0.888888889,135,0.333333333,0,0,0.444444444,0,0,32,5,1.5,FALSE
1,1,0,3,2,0,3,0,0,2,29,0,0,0,0,0,0,4,0,0,FALSE
4,1,0,4,7,0,0,4,4,0.5,32,1,0,0,0.4375,0,0,6.5,1,0.75,FALSE
0,1,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,FALSE
2,3,0,6,7,1,0,6,2,2,17,0,0,0.875,0.666666667,1,1,7.5,1,0.5,FALSE
6,1,0,19,40,9,0,19,3,0.8,219,0.5,0,0,0.55,0,0,35.16666667,9,3.3333,FALSE
21,4,0,42,141,86,0,42,10,0.964285714,2965,0.476190476,0,0.677966102,0.186842105,2,5,139.1904762,28,4.5238,TRUE
2,3,0,10,9,1,0,10,2,2,26,0,0,0.875,0.666666667,0,0,12,2,1,FALSE
26,4,0,101,212,235,2,101,6,0.926486486,2287,0.540540541,3,0.510204082,0.153333333,1,4,85.53846154,11,3.6923,TRUE
20,1,0,49,107,148,15,35,15,0.921052632,1049,0.125,0,0,0.178947368,0,0,51.05,15,3.8,TRUE
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
5,5,0,3,9,10,1,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
6,1,1,9,20,3,1,8,5,0.4,117,0,0,0,0.366666667,0,0,18.33333333,2,1.1667,FALSE
2,3,0,8,8,1,0,8,2,2,29,0,0,0.875,0.666666667,1,1,13.5,2,1,FALSE
6,4,0,20,41,7,0,20,2,0.828571429,213,0.428571429,0,0.851851852,0.333333333,1,3,33.33333333,3,1.1667,FALSE
3,3,0,30,67,3,0,30,2,1,479,0,0,0.777777778,0.416666667,3,3,158.3333333,28,9.6667,TRUE
23,1,0,52,127,233,0,52,3,0.986013986,1235,0.423076923,0,0,0.167613636,0,0,51.56521739,28,4.087,FALSE
1,1,0,4,1,0,1,3,1,2,1,0,0,0,1,0,0,0,1,1,TRUE
9,3,0,10,20,36,0,10,6,2,75,0,0,0.6,0.396825397,1,2,7.333333333,3,1.1111,FALSE
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
6,3,0,15,36,3,0,15,3,0.76,190,0.6,0,0.818181818,0.35,1,2,29.83333333,8,1.8333,FALSE
24,3,0,26,78,142,0,26,13,0.891304348,1651,0.875,0,0.45,0.286956522,1,2,67.125,12,3.0417,TRUE
3,1,0,28,50,3,0,28,2,1,155,0,0,0,0.444444444,0,0,50.33333333,4,1.6667,FALSE
4,3,0,34,62,4,0,34,2,0.916666667,281,0.25,0,0.777777778,0.416666667,2,2,68.25,15,4,FALSE
6,2,0,5,20,9,1,4,4,0.6,187,1,0,0.80952381,0.5,1,2,29.83333333,7,2.3333,FALSE
6,2,0,21,92,1,3,20,3,0.822222222,785,0.666666667,0,0.733333333,0.35,1,3,128.3333333,16,4.3333,FALSE
4,2,0,14,20,4,0,14,2,0.833333333,134,0.5,0,0.818181818,0.416666667,1,1,32,2,0.75,FALSE
4,3,0,26,70,4,0,26,2,0.888888889,394,0.333333333,0,0.777777778,0.416666667,3,3,96.75,32,8.25,FALSE
5,5,0,7,7,10,0,7,1,2,18,0,0,0.9,0.4,1,4,2.6,1,0.8,FALSE
4,3,0,6,20,4,1,5,2,0.833333333,64,0.5,0,0.882352941,0.416666667,2,9,14.5,2,0.75,FALSE
4,2,0,22,36,6,0,22,1,0.666666667,164,0,0,0.625,0.40625,2,3,39.75,1,0.75,TRUE
12,1,0,31,71,20,0,31,4,0.781818182,583,0.4,0,0,0.378787879,0,0,47.16666667,5,1.9167,FALSE
12,1,0,59,12,66,44,15,12,2,12,0,0,0,0.2,0,0,0,1,1,FALSE
16,1,0,13,64,106,4,9,4,0.985185185,398,0.888888889,0,0,0.141666667,0,0,23.3125,5,1.5,FALSE
4,2,0,66,12,4,63,3,1,0.833333333,47,0.5,0,0.818181818,0.333333333,1,1,10.25,4,1.25,FALSE
5,5,0,34,9,10,32,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
3,1,0,15,32,3,0,15,2,1,112,0,0,0,0.444444444,0,0,36,3,1.3333,FALSE
6,5,0,28,83,9,0,28,2,0.969230769,917,0.230769231,1,0.875,0.333333333,2,5,149.6666667,42,8.6667,FALSE
5,6,0,3,9,10,1,2,5,1.25,33,1,0,0.962962963,0.6,1,1,5.4,1,0.2,FALSE
5,3,0,19,52,4,0,19,2,0.828125,508,0.5625,0,0.934782609,0.5,3,4,97.4,9,3.2,FALSE
21,4,2,72,133,192,4,68,5,0.983333333,746,0.857142857,3,0.581395349,0.120454545,1,3,33.52380952,11,2.1905,TRUE
3,1,0,3,4,3,0,3,3,2,8,0,0,0,0.583333333,0,0,1.666666667,1,0.6667,FALSE
13,1,0,16,22,72,9,7,12,0.966666667,87,0.8,2,0,0.197802198,0,0,5.307692308,1,0.9231,FALSE
4,4,0,24,51,6,0,24,2,1.291666667,453,0.875,0,0.785714286,0.357142857,2,2,108.25,1,0.75,FALSE
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,FALSE
4,2,0,14,34,4,0,14,2,0.777777778,230,0.666666667,0,0.6,0.555555556,1,1,55.75,1,0.5,FALSE
3,3,0,22,32,3,0,22,2,1.3125,217,0.625,0,0.777777778,0.416666667,2,2,68.66666667,10,3.6667,FALSE
1,1,0,9,1,0,6,3,1,2,5,0,0,0,1,0,0,0,1,1,FALSE
8,1,0,6,11,28,0,6,8,2,28,0,0,0,0.285714286,0,0,2.5,1,0.875,TRUE
5,3,0,25,55,8,0,25,2,0.9375,204,0.25,0,0.7,0.4375,2,2,39,8,2.2,FALSE
2,3,0,9,18,1,0,9,2,2,98,0,0,0.875,0.666666667,0,0,48,11,5.5,FALSE
15,1,0,14,33,0,0,14,15,0.941558442,276,0.636363636,1,0,0.253333333,0,0,15.93333333,5,1.2,FALSE
9,4,2,11,52,24,2,9,4,0.875,288,0.333333333,0,0.821428571,0.25,1,3,30.66666667,6,1.7778,FALSE
2,1,0,9,2,1,4,5,2,2,2,0,0,0,0.666666667,0,0,0,1,1,FALSE
5,3,0,13,49,6,0,13,2,0.825,381,0.7,0,0.934782609,0.5,2,3,73.2,4,1.6,FALSE
4,3,0,20,52,4,0,20,2,0.833333333,664,0.5,0,0.777777778,0.416666667,3,3,164.5,48,12.25,FALSE
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
7,3,0,11,41,19,0,11,5,0.944444444,191,0.333333333,0,0.857142857,0.466666667,3,9,25.85714286,1,0.7143,FALSE
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
8,1,0,11,55,8,3,8,4,0.761904762,416,0.666666667,0,0,0.265306122,0,0,50.625,8,2.625,FALSE
2,4,0,3,4,1,0,3,2,2,13,0,0,0.9,0.666666667,2,2,5.5,1,0.5,FALSE
1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,FALSE
2,4,0,1,3,1,0,1,1,2,7,0,0,0.9,1,1,1,2.5,1,0.5,FALSE
8,1,3,11,11,16,9,3,7,0.571428571,39,1,0,0,0.34375,0,0,3.75,1,0.875,FALSE
2,4,0,6,6,1,2,4,1,2,10,0,0,0.928571429,0.75,1,1,4,1,0.5,FALSE
4,3,0,13,45,4,0,13,2,1,284,0.4,0,0.955555556,0.444444444,2,4,68.75,16,4.25,FALSE
2,1,0,4,2,1,2,2,2,2,2,0,0,0,0.625,0,0,0,1,1,FALSE
0,1,0,9,0,0,9,0,0,2,17,0,0,0,0,0,0,0,0,0,TRUE
4,2,0,8,27,4,0,8,2,0.833333333,152,0.5,0,0.714285714,0.444444444,2,3,36.5,1,0.5,FALSE
7,1,0,14,21,21,3,11,6,1.166666667,146,0.533333333,0,0,0.285714286,0,0,17.71428571,4,1.5714,FALSE
4,2,0,10,12,6,1,9,1,1,63,0,0,0.7,0.40625,1,2,14.25,3,1.5,FALSE
4,1,0,20,45,4,0,20,2,0.916666667,183,0.25,0,0,0.444444444,0,0,43.75,7,2,FALSE
7,1,0,27,60,19,6,22,5,0.916666667,358,0.1,0,0,0.380952381,0,0,48.71428571,12,3.4286,FALSE
2,1,0,9,2,1,8,1,2,2,2,0,0,0,0.7,0,0,0,1,1,FALSE
6,1,0,20,29,13,13,7,3,0.8,96,0,0,0,0.28,0,0,14.66666667,2,0.8333,FALSE
4,3,0,9,24,4,0,9,2,0.952380952,151,0.571428571,0,0.9,0.416666667,1,2,35,8,2.25,FALSE
17,3,0,29,76,70,0,29,8,0.895089286,3748,0.642857143,0,0.545454545,0.216346154,1,2,217.8235294,33,4.7059,FALSE
10,1,0,14,21,11,10,4,9,0.777777778,197,1,0,0,0.355555556,0,0,17.9,1,0.7,FALSE
2,3,0,3,8,1,0,3,2,2,22,0,0,0.875,0.666666667,0,0,10,1,0.5,FALSE
5,6,0,3,9,10,1,2,5,1.25,28,1,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
6,5,0,63,11,15,61,2,6,1.2,33,1,0,0.962962963,0.625,1,1,4.333333333,1,0.1667,FALSE
