wmc	dit	noc	cbo	rfc	lcom	ca	ce	npm	lcom3	loc	dam	moa	mfa	cam	ic	cbm	amc	max_cc	avg_cc	Faultiness
3	2	0	10	9	3	0	10	1	2	18	0	0	0.666666667	0.666666667	1	2	5	1	0.6667	FALSE
3	1	0	17	30	3	0	17	3	2	102	0	0	0	0.777777778	0	0	33	1	0.6667	FALSE
2	4	0	16	27	1	0	16	1	1	112	0.333333333	0	0.978723404	0.75	1	1	53.5	10	5	FALSE
6	6	0	25	52	13	0	25	3	0.866666667	233	0.333333333	0	0.966942149	0.466666667	4	7	37.33333333	7	2.1667	FALSE
2	2	0	3	4	1	0	3	1	2	9	0	0	0.75	1	1	2	3.5	1	0.5	FALSE
2	1	0	3	11	1	0	3	2	2	93	0	0	0	0.666666667	0	0	45.5	15	7.5	FALSE
0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	FALSE
2	7	0	5	13	1	0	5	1	2	33	0	0	0.981818182	0.666666667	1	1	15.5	1	0.5	FALSE
0	1	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	FALSE
3	4	0	10	33	3	0	10	2	1.125	195	0	0	0.958333333	0.444444444	2	2	62.66666667	18	9	FALSE
2	1	0	4	6	1	1	3	1	2	31	0	0	0	0.5	0	0	14.5	4	2	FALSE
3	4	2	17	28	3	2	15	1	1.2	114	0.6	0	0.958333333	0.555555556	2	2	35.33333333	9	3.3333	FALSE
0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	FALSE
2	1	0	3	10	1	0	3	2	2	66	0	0	0	0.666666667	0	0	32	10	5	FALSE
1	1	0	0	5	0	0	0	0	2	18	0	0	0	0	0	0	12	0	0	FALSE
9	6	0	22	38	34	2	20	7	0.958333333	256	0.333333333	0	0.885245902	0.333333333	0	0	27.11111111	6	3.2222	FALSE
2	7	0	10	14	1	0	10	1	2	39	0	0	0.981818182	0.666666667	0	0	18.5	3	1.5	FALSE
2	5	0	1	3	1	0	1	1	2	7	0	0	0.979591837	1	1	1	2.5	1	0.5	FALSE
6	4	0	4	9	15	1	3	2	2	30	0	0	0.901960784	0.444444444	2	4	4	1	0.8333	TRUE
2	1	0	8	9	1	0	8	2	2	22	0	0	0	0.666666667	0	0	10	1	0.5	FALSE
0	1	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	FALSE
3	1	0	20	33	3	0	20	3	2	131	0	0	0	0.777777778	0	0	42.66666667	1	0.6667	FALSE
3	4	0	1	4	3	0	1	1	2	10	0	0	0.8	1	1	1	2.333333333	1	0.6667	FALSE
3	1	0	24	43	3	0	24	3	1	184	0	0	0	0.777777778	0	0	59.66666667	4	1.6667	FALSE
2	1	0	8	11	1	0	8	2	2	28	0	0	0	0.666666667	0	0	13	1	0.5	FALSE
5	1	1	19	32	10	1	18	3	1	144	0	0	0	0.56	0	0	27.6	2	1	FALSE
3	1	0	8	17	3	0	8	3	2	90	0	0	0	0.777777778	0	0	29	1	0.6667	FALSE
0	1	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	FALSE
2	4	0	8	9	1	0	8	2	2	25	0	0	0.978723404	0.75	1	1	11.5	2	1	FALSE
3	1	0	18	21	1	4	14	2	0.5	203	0	0	0	0.555555556	0	0	66.33333333	12	6	FALSE
6	4	0	4	9	15	1	3	2	2	30	0	0	0.901960784	0.444444444	2	4	4	1	0.8333	TRUE
12	4	0	10	30	64	1	9	3	0.909090909	338	0	0	0.849315068	0.3125	1	3	27.08333333	20	2.8333	TRUE
3	2	0	6	7	3	0	6	1	2	22	0	0	0.666666667	0.555555556	1	1	6.333333333	1	0.6667	FALSE
3	6	0	11	20	1	4	7	1	0.75	65	0.5	0	0.981818182	0.5	0	0	20	1	0.3333	TRUE
2	3	0	12	24	1	0	12	2	2	58	0	0	0.952380952	0.666666667	1	1	28	1	0.5	FALSE
2	1	0	2	5	1	0	2	1	2	13	0	0	0	0.5	0	0	5.5	1	0.5	FALSE
19	2	7	36	56	169	7	29	2	0.611111111	283	0	0	0.1	0.513157895	1	1	13.78947368	3	1.2632	FALSE
6	6	0	13	21	15	0	13	5	2	71	0	0	0.957983193	0.583333333	3	4	10.83333333	2	1	TRUE
2	2	0	5	5	1	0	5	1	2	13	0	0	0.8	0.75	1	1	5.5	1	0.5	FALSE
2	5	0	1	3	1	0	1	1	2	7	0	0	0.979591837	1	1	1	2.5	1	0.5	FALSE
2	1	0	9	14	1	0	9	2	2	37	0	0	0	0.666666667	0	0	17.5	1	0.5	FALSE
4	1	3	29	39	6	3	26	3	1	260	0	0	0	0.666666667	0	0	63.75	5	1.75	FALSE
3	4	0	12	26	3	0	12	2	1.25	99	0	0	0.958333333	0.666666667	2	2	31.33333333	9	3.3333	FALSE
3	4	0	1	4	3	0	1	1	2	10	0	0	0.8	1	1	1	2.333333333	1	0.6667	FALSE
3	2	0	3	7	3	0	3	1	2	23	0	0	0.666666667	0.666666667	1	2	6.666666667	1	0.6667	FALSE
3	4	2	12	22	3	2	10	1	1	101	0.333333333	0	0.958333333	0.666666667	2	2	31.66666667	9	3.3333	FALSE
2	2	0	8	11	1	0	8	2	2	25	0	0	0.666666667	0.666666667	1	1	11.5	1	0.5	FALSE
0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	FALSE
4	5	0	5	23	4	0	5	3	0.833333333	98	0.5	0	0.961538462	0.555555556	2	7	23	8	2.25	FALSE
0	1	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	FALSE
5	4	0	10	21	10	2	8	1	1.25	73	0	0	0.942028986	1	1	3	13.4	1	0.8	FALSE
2	1	0	4	4	1	0	4	2	2	11	0	0	0	0.666666667	0	0	4	1	0.5	TRUE
3	1	0	20	42	3	0	20	3	1	139	0	0	0	0.777777778	0	0	45	4	1.6667	FALSE
7	1	0	4	31	13	0	4	4	0.666666667	143	0.666666667	0	0	0.166666667	0	0	19	5	1.4286	FALSE
2	1	0	7	4	1	3	4	2	2	11	0	0	0	0.666666667	0	0	4	1	0.5	TRUE
6	4	0	4	9	15	1	3	2	2	30	0	0	0.901960784	0.444444444	2	4	4	1	0.8333	TRUE
12	4	0	12	29	66	1	11	2	1	129	0	0	0.847222222	0.266666667	1	3	9.666666667	5	1.4167	FALSE
3	1	0	17	32	1	0	17	3	0.833333333	189	0	0	0	0.777777778	0	0	61	5	2.3333	FALSE
2	1	0	3	10	1	0	3	2	2	31	0	0	0	0.666666667	0	0	14.5	3	1.5	FALSE
5	6	0	12	52	4	1	11	4	0.916666667	495	0.666666667	0	0.947368421	0.375	3	9	97.4	26	8.2	FALSE
3	4	0	1	4	3	0	1	1	2	10	0	0	0.8	1	1	1	2.333333333	1	0.6667	FALSE
3	1	0	9	9	3	0	9	3	2	45	0	0	0	0.583333333	0	0	14	3	1.6667	FALSE
2	1	0	14	27	1	0	14	2	1.666666667	102	0.666666667	0	0	0.666666667	0	0	48.5	4	2	FALSE
2	1	0	11	17	1	0	11	2	2	55	0	0	0	0.666666667	0	0	26	2	1	FALSE
0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	FALSE
2	2	0	3	4	1	0	3	1	2	9	0	0	0.75	1	1	2	3.5	1	0.5	FALSE
2	5	0	1	4	1	0	1	1	2	19	0	0	0.979591837	0.75	2	2	8.5	3	1.5	FALSE
3	1	0	17	31	1	0	17	3	0.833333333	188	0	0	0	0.777777778	0	0	60.66666667	5	2.3333	FALSE
2	7	0	5	13	1	0	5	1	2	33	0	0	0.981818182	0.666666667	1	1	15.5	1	0.5	FALSE
3	1	0	18	22	1	0	18	2	1.214285714	132	0.285714286	0	0	0.666666667	0	0	40.66666667	9	3	FALSE
5	1	3	27	41	10	3	24	2	0.875	197	0	0	0	0.366666667	0	0	38	9	2.6	FALSE
2	1	0	5	13	1	0	5	2	2	103	0	0	0	0.666666667	0	0	50.5	13	6.5	FALSE
2	1	0	16	29	1	0	16	2	1.5	112	0	0	0	0.666666667	0	0	54	9	4.5	FALSE
2	1	0	4	4	1	0	4	2	2	11	0	0	0	0.666666667	0	0	4	1	0.5	TRUE
2	5	0	1	3	1	0	1	1	2	7	0	0	0.979591837	1	1	1	2.5	1	0.5	FALSE
0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	FALSE
2	1	0	13	20	1	2	11	1	1	139	0	0	0	0.5	0	0	68	10	5	FALSE
2	1	0	7	7	1	0	7	2	2	22	1	0	0	0.666666667	0	0	9.5	1	0.5	FALSE
2	3	0	14	22	1	0	14	2	1	91	0	0	0.952380952	0.666666667	0	0	44	6	3	FALSE
6	3	0	6	14	9	0	6	6	0.7	73	0.5	0	0.886363636	0.333333333	2	6	10.83333333	3	1.5	FALSE
2	1	0	10	18	1	0	10	2	2	41	0	0	0	0.666666667	0	0	19.5	1	0.5	FALSE
2	5	0	1	3	1	0	1	1	2	7	0	0	0.979591837	1	1	1	2.5	1	0.5	FALSE
2	1	0	4	4	1	0	4	2	2	11	0	0	0	0.666666667	0	0	4	1	0.5	TRUE
0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	FALSE
2	2	0	8	11	1	0	8	2	2	25	0	0	0.666666667	0.666666667	1	1	11.5	1	0.5	FALSE
4	5	0	11	15	6	0	11	2	1.333333333	73	0	0	0.971962617	0.625	1	2	16.5	3	1.75	FALSE
2	5	0	1	3	1	0	1	1	2	7	0	0	0.979591837	1	1	1	2.5	1	0.5	FALSE
2	2	0	3	4	1	0	3	1	2	9	0	0	0.75	1	1	2	3.5	1	0.5	FALSE
5	3	2	10	16	8	2	8	3	0.833333333	70	0.333333333	0	0.888888889	0.5	1	1	12.4	2	1	FALSE
5	4	0	18	18	10	0	18	1	2	57	0	0	0.875	0.55	2	3	10.4	3	1.2	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.88	0.5	3	3	7.4	1	0.6	FALSE
5	3	1	10	54	8	1	9	3	0.833333333	180	0.333333333	0	0.888888889	0.5	1	1	34.4	2	1	TRUE
2	4	0	26	25	1	0	26	2	1	201	0	0	0.933333333	0.6	1	1	98	1	0.5	FALSE
12	3	0	16	48	44	0	16	8	0.920454545	918	0.625	0	0.642857143	0.373737374	0	0	74.16666667	7	2.0833	FALSE
4	1	0	3	21	0	1	2	3	0.666666667	110	0.666666667	0	0	0.666666667	0	0	25.75	3	1	FALSE
5	6	0	28	77	4	1	27	4	0.916666667	838	0	0	0.949152542	0.666666667	5	12	166	1	0.6	FALSE
3	5	1	18	24	3	1	17	2	1.5	75	0	0	0.944444444	0.555555556	3	3	23.66666667	1	0.6667	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
2	3	0	18	28	1	0	18	2	1	93	0	0	0.857142857	0.625	1	1	45	1	0.5	FALSE
4	5	0	10	14	6	0	10	1	2	56	0	0	0.911764706	0.625	3	3	13	3	1.25	FALSE
2	3	0	9	7	1	0	9	2	2	24	0	0	0.857142857	0.625	1	1	11	1	0.5	FALSE
2	3	0	15	12	1	0	15	2	1	77	0	0	0.857142857	0.625	1	1	36.5	1	0.5	FALSE
2	3	0	26	28	1	0	26	2	2	136	0	0	0.857142857	0.625	1	1	67	1	0.5	FALSE
3	4	9	10	4	3	9	1	0	2	20	0	0	0.975	0.5	1	1	5.666666667	1	0.3333	FALSE
5	6	0	15	18	4	0	15	1	0.916666667	71	0	0	0.88	0.666666667	2	3	12.6	1	0.6	FALSE
3	5	0	14	27	3	0	14	1	1	396	0	0	0.952380952	0.666666667	1	1	128.6666667	1	0.6667	FALSE
2	3	0	14	16	1	0	14	2	2	43	0	0	0.857142857	0.625	1	1	20.5	1	0.5	FALSE
4	6	0	13	33	4	0	13	3	1	163	0	0	0.962962963	0.555555556	5	10	39	1	0.5	FALSE
4	6	0	4	9	6	2	2	2	1.111111111	32	0	0	0.962264151	1	5	8	6.25	1	0.5	FALSE
18	1	0	47	158	29	8	41	8	0.933200399	2419	0.559322034	0	0	0.14379085	0	0	130.1111111	8	2.2778	FALSE
2	3	0	24	20	1	0	24	2	2	88	0	0	0.857142857	0.625	1	1	43	1	0.5	FALSE
4	5	2	14	38	4	2	12	2	0.833333333	236	0	0	0.960784314	0.555555556	1	2	57.5	1	0.5	FALSE
6	6	3	26	28	13	3	23	1	1	143	0	0	0.84	0.733333333	2	2	22.33333333	1	0.6667	FALSE
8	1	0	4	14	10	2	2	8	0.714285714	69	1	2	0	0.34375	0	0	7.25	1	0.875	FALSE
5	4	0	4	8	10	0	4	1	2	19	0	0	0.875	0.55	2	3	2.8	1	0.8	FALSE
2	3	0	12	13	1	0	12	2	2	45	0	0	0.857142857	0.625	1	1	21.5	1	0.5	FALSE
4	4	0	6	10	6	0	6	1	2	26	0	0	0.903225806	0.4375	2	2	5.5	2	1	FALSE
7	4	0	25	40	21	0	25	2	1	225	0	0	0.7	0.321428571	1	1	31	1	0.8571	FALSE
5	3	0	11	28	4	0	11	3	0.625	304	0.5	0	0.857142857	0.5	0	0	59.4	9	4.2	FALSE
5	5	0	20	34	8	0	20	3	1	189	0	0	0.942307692	0.5	4	10	36	1	0.6	FALSE
2	3	0	21	19	1	0	21	2	1	81	0	0	0.857142857	0.625	1	1	39	1	0.5	FALSE
3	6	0	13	38	1	0	13	2	0.833333333	145	0.333333333	0	0.982758621	0.666666667	1	1	46.33333333	8	2.6667	TRUE
3	6	0	16	22	3	0	16	1	1	200	0	0	0.958333333	0.666666667	2	3	64.33333333	1	0.6667	FALSE
2	4	0	25	24	1	0	25	2	2	102	0	0	0.933333333	0.6	1	1	50	1	0.5	FALSE
2	3	0	23	19	1	0	23	2	1	92	0	0	0.857142857	0.625	1	1	44	1	0.5	FALSE
4	6	0	12	24	4	0	12	3	0.916666667	105	0.25	0	0.964285714	0.666666667	1	1	24.25	3	1.25	FALSE
3	1	0	33	54	1	2	31	1	0.833333333	395	0.333333333	0	0	0.5	0	0	129.6666667	1	0.3333	FALSE
4	4	0	17	48	4	0	17	3	1	272	0	0	0.939393939	0.555555556	2	3	66.25	1	0.5	FALSE
3	1	0	21	24	1	3	18	1	0.75	135	0.5	0	0	0.5	0	0	43.33333333	1	0.3333	TRUE
6	6	0	15	22	3	0	15	1	0.866666667	83	0	0	0.84	0.733333333	2	3	12.33333333	1	0.6667	TRUE
2	3	0	15	15	1	0	15	2	2	56	0	0	0.857142857	0.625	1	1	27	1	0.5	FALSE
2	3	0	22	37	1	0	22	2	1	191	0	0	0.857142857	0.625	1	1	94	1	0.5	FALSE
2	3	0	16	18	1	0	16	2	2	68	0	0	0.857142857	0.625	1	1	33	1	0.5	FALSE
2	3	0	17	17	1	0	17	2	1	81	0	0	0.857142857	0.625	1	1	39	1	0.5	FALSE
9	1	0	22	36	34	3	19	6	0.958333333	204	0.333333333	0	0	0.229166667	0	0	21.33333333	4	1.7778	FALSE
4	4	0	19	55	4	0	19	3	1	234	0	0	0.931034483	0.555555556	1	1	56.75	1	0.5	TRUE
4	5	35	45	15	6	35	10	2	1	67	0	0	0.909090909	0.555555556	1	1	15.25	4	1.25	FALSE
2	3	0	15	17	1	0	15	2	2	63	0	0	0.857142857	0.625	1	1	30.5	1	0.5	FALSE
4	2	3	15	21	0	3	12	3	0.666666667	155	0.5	0	0.942857143	0.444444444	0	0	37.25	5	2	FALSE
2	4	0	19	16	1	0	19	2	1	103	0	0	0.933333333	0.6	1	1	49.5	1	0.5	FALSE
2	3	0	10	10	1	0	10	2	2	49	0	0	0.857142857	0.625	1	1	23.5	1	0.5	FALSE
2	3	0	12	14	1	0	12	2	2	49	0	0	0.857142857	0.625	1	1	23.5	1	0.5	FALSE
2	3	0	16	23	1	0	16	2	1	122	0	0	0.857142857	0.625	1	1	59.5	1	0.5	FALSE
5	6	0	26	58	10	0	26	4	1	232	0	0	0.931034483	0.366666667	1	1	44.4	8	3.2	FALSE
3	3	3	14	7	3	3	11	3	2	27	0	0	0.818181818	0.666666667	1	1	8	1	0.6667	FALSE
3	7	0	15	40	1	0	15	2	0.666666667	152	0.666666667	0	0.983333333	0.666666667	1	1	48.66666667	9	3	FALSE
5	1	0	22	28	6	1	21	3	0.5	159	0.5	0	0	0.5625	0	0	30.4	1	0.6	FALSE
43	1	2	6	44	777	2	4	43	0.952380952	277	0	0	0	0.186046512	0	0	4.953488372	1	0.9767	TRUE
0	1	0	2	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.88	0.5	3	3	7.4	1	0.6	FALSE
4	2	0	21	45	4	0	21	3	0.777777778	329	0.666666667	0	0.942857143	0.733333333	1	3	80.5	18	5	FALSE
2	3	0	9	9	1	0	9	2	2	35	0	0	0.857142857	0.625	1	1	16.5	4	2	FALSE
3	3	0	6	24	1	0	6	2	0.75	124	0.5	0	0.972222222	0.6	0	0	39.66666667	7	2.3333	FALSE
6	3	0	21	21	15	0	21	2	2	79	0	0	0.821428571	0.583333333	2	2	12.16666667	1	0.8333	FALSE
4	2	0	46	87	0	0	46	2	0.888888889	912	0.166666667	0	0.875	0.666666667	0	0	224	25	6.5	TRUE
2	3	0	18	27	1	0	18	2	1	135	0	0	0.857142857	0.625	1	1	66	1	0.5	FALSE
2	4	0	23	19	1	0	23	2	1	72	0	0	0.933333333	0.6	1	1	34.5	1	0.5	FALSE
2	3	0	18	35	1	0	18	2	2	155	0	0	0.857142857	0.625	1	1	76.5	1	0.5	FALSE
3	4	1	5	7	3	1	4	1	2	16	0	0	0.888888889	1	1	1	4.333333333	1	0.6667	FALSE
2	1	0	5	6	1	1	4	2	2	27	0	0	0	0.75	0	0	12.5	1	0.5	FALSE
5	6	0	9	14	8	0	9	1	1	46	0	0	0.875	0.5	3	3	7.6	1	0.6	FALSE
5	5	0	15	17	10	0	15	1	1	99	0	0	0.882352941	0.371428571	2	2	18.2	3	1.4	FALSE
1	6	0	1	2	0	0	1	1	2	8	0	0	1	1	0	0	7	0	0	FALSE
6	4	0	16	23	15	0	16	1	1	148	0	0	0.848484848	0.388888889	1	2	23.5	3	1.3333	FALSE
2	2	0	17	15	1	0	17	2	2	54	0	0	0.8	0.666666667	1	1	26	1	0.5	FALSE
3	2	0	18	23	1	0	18	2	0.5	88	1	0	0.8	0.666666667	1	1	28	1	0.3333	FALSE
2	4	0	4	4	1	0	4	1	2	17	0	0	0.96	0.666666667	1	1	7.5	1	0.5	FALSE
5	7	0	8	14	8	0	8	1	1	46	0	0	0.933333333	0.5	3	7	7.6	1	0.6	FALSE
3	4	0	6	7	3	0	6	1	1.5	30	1	0	0.923076923	0.777777778	1	2	8.333333333	1	0.6667	FALSE
2	6	0	8	18	1	0	8	1	1	235	0	0	0.981818182	0.625	1	1	112.5	11	5.5	FALSE
8	4	0	50	130	26	0	50	2	0.971428571	1995	0	0	0.666666667	0.385416667	1	1	247.75	1	0.875	TRUE
2	3	0	29	37	1	0	29	2	1	143	0	0	0.857142857	0.625	1	1	70	1	0.5	FALSE
2	3	0	22	14	1	0	22	2	1	69	0	0	0.857142857	0.625	1	1	32.5	1	0.5	FALSE
3	4	0	3	8	3	1	2	2	1.166666667	29	0	0	0.962962963	1	2	2	7.666666667	1	0.3333	FALSE
10	3	10	34	39	35	10	24	4	0.925925926	304	0.333333333	0	0.625	0.275	0	0	28.5	5	1.9	TRUE
7	3	0	28	61	17	0	28	6	0.96969697	325	0.181818182	0	0.827586207	0.5	0	0	43.85714286	8	2.5714	FALSE
2	3	0	9	17	1	0	9	2	1	72	0	0	0.857142857	0.625	1	1	34.5	6	3	FALSE
5	5	0	24	49	4	1	23	4	0.916666667	276	0	0	0.942307692	0.666666667	4	10	53.6	1	0.6	TRUE
4	4	8	15	14	6	8	7	2	1	53	0	0	0.9	0.555555556	2	2	11.75	4	1.25	FALSE
3	1	0	20	22	1	3	17	1	0.75	103	0.5	0	0	0.5	0	0	32.66666667	1	0.3333	TRUE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	3	3	7.4	1	0.6	FALSE
2	3	0	11	11	1	0	11	2	2	30	0	0	0.857142857	0.625	1	1	14	1	0.5	FALSE
2	4	0	10	10	1	0	10	2	2	33	0	0	0.933333333	0.6	1	1	15.5	1	0.5	FALSE
2	4	0	21	17	1	0	21	2	1	67	0	0	0.933333333	0.6	1	1	32	1	0.5	FALSE
2	3	0	14	15	1	0	14	2	1	63	0	0	0.857142857	0.625	1	1	30	1	0.5	FALSE
4	6	0	9	13	4	0	9	1	1	43	0	0	0.913043478	0.555555556	2	2	9	1	0.5	FALSE
3	3	1	8	10	3	1	7	2	0.5	37	0	0	0.923076923	0.666666667	1	1	11	2	1	FALSE
2	3	0	20	25	1	0	20	2	2	115	0	0	0.857142857	0.625	1	1	56.5	1	0.5	FALSE
4	5	0	22	38	4	2	20	3	1	163	0	0	0.960784314	0.555555556	4	8	39	1	0.5	FALSE
5	6	0	8	14	8	0	8	1	1	50	0	0	0.875	0.5	3	3	8.4	1	0.6	FALSE
6	5	0	25	44	13	0	25	1	0.933333333	181	0	0	0.833333333	0.6	2	5	28.66666667	1	0.6667	FALSE
2	4	0	5	9	1	0	5	2	1	46	0	0	0.973684211	0.6	2	3	21.5	2	1	FALSE
6	7	2	17	23	13	2	15	1	1	93	0	0	0.851851852	0.466666667	3	3	14	1	0.6667	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
22	1	0	35	133	181	4	31	6	0.865079365	1593	0.666666667	0	0	0.234848485	0	0	71.13636364	6	1.7273	TRUE
2	3	0	20	32	1	0	20	2	2	118	0	0	0.857142857	0.625	1	1	58	1	0.5	FALSE
16	3	1	27	93	0	1	26	12	0.733333333	778	0.333333333	0	0.631578947	0.358333333	2	3	47.4375	7	1.375	FALSE
7	6	0	22	29	15	0	22	2	0.958333333	121	0	0	0.807692308	0.4	3	5	15.71428571	2	0.8571	FALSE
5	6	0	17	21	4	0	17	1	0.916666667	70	0	0	0.875	0.666666667	2	3	12.4	1	0.6	TRUE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	3	3	7.4	1	0.6	FALSE
1	1	0	3	1	0	1	2	1	2	1	0	0	0	1	0	0	0	1	1	FALSE
4	6	0	14	18	4	0	14	1	1	64	0	0	0.913043478	0.555555556	2	2	14.25	1	0.5	FALSE
3	1	0	8	22	0	0	8	2	0.5	87	0.5	0	0	0.666666667	0	0	27.33333333	7	2.3333	FALSE
4	6	0	9	13	4	0	9	1	1	43	0	0	0.913043478	0.555555556	2	2	9	1	0.5	FALSE
7	4	0	17	79	15	1	16	4	0.944444444	448	0	0	0.84375	0.452380952	3	3	62.57142857	3	1.2857	FALSE
2	3	0	9	17	1	0	9	2	2	81	0	0	0.857142857	0.625	1	1	39.5	1	0.5	TRUE
2	3	0	9	18	1	0	9	2	1	72	0	0	0.857142857	0.625	1	1	34.5	5	2.5	FALSE
6	1	0	14	30	13	1	13	4	0.9	193	0.5	0	0	0.314285714	0	0	30.83333333	2	0.8333	FALSE
2	3	0	27	25	1	0	27	2	1	128	0	0	0.857142857	0.625	1	1	62	1	0.5	FALSE
2	3	0	21	27	1	0	21	2	1	102	0	0	0.857142857	0.625	1	1	49.5	1	0.5	FALSE
2	3	0	10	12	1	0	10	2	2	50	0	0	0.857142857	0.625	1	1	24	1	0.5	FALSE
3	1	0	8	19	1	0	8	1	0.875	123	0.25	0	0	0.5	0	0	38.66666667	6	2	FALSE
6	5	0	22	24	15	0	22	1	1	116	0	0	0.857142857	0.404761905	2	3	18	3	1.5	FALSE
7	2	0	13	22	21	0	13	1	2	105	0	0	0.769230769	0.404761905	1	3	14	7	2.1429	FALSE
5	6	0	8	14	8	0	8	1	1	45	0	0	0.875	0.5	3	3	7.4	1	0.6	FALSE
4	1	0	52	30	4	35	18	2	0.833333333	146	0.5	0	0	0.444444444	0	0	35	1	0.5	FALSE
7	1	0	17	67	9	1	16	2	0.983333333	401	0.8	0	0	0.30952381	0	0	54.85714286	3	1.7143	TRUE
1	8	0	1	2	0	0	1	1	2	5	0	0	1	1	0	0	3	0	0	FALSE
8	1	0	8	22	28	1	7	1	2	168	0	0	0	0.3	0	0	20	8	2.25	FALSE
2	3	0	8	15	1	0	8	2	2	52	0	0	0.857142857	0.625	1	1	25	3	1.5	FALSE
5	4	0	12	17	10	0	12	1	2	70	0	0	0.875	0.55	2	3	13	6	1.8	FALSE
4	4	0	26	84	4	0	26	3	1	469	0	0	0.931034483	0.555555556	2	2	115.5	1	0.5	TRUE
2	3	0	10	10	1	0	10	2	2	49	0	0	0.857142857	0.625	1	1	23.5	1	0.5	FALSE
2	3	0	7	6	1	0	7	2	2	19	0	0	0.857142857	0.625	1	1	8.5	1	0.5	FALSE
4	5	0	12	14	4	2	10	3	1	55	0	0	0.960784314	0.555555556	4	8	12	1	0.5	FALSE
2	3	0	12	11	1	0	12	2	2	32	0	0	0.857142857	0.625	1	1	15	1	0.5	FALSE
4	6	0	8	13	4	0	8	1	1	42	0	0	0.913043478	0.555555556	2	2	8.75	1	0.5	FALSE
4	4	0	20	44	4	2	18	3	0.866666667	272	0.4	0	0.939393939	0.5	2	4	65.75	1	0.5	FALSE
5	5	0	14	23	8	2	12	3	1	93	0	0	0.942307692	0.5	4	11	17	1	0.6	FALSE
6	3	0	21	25	15	0	21	2	2	107	0	0	0.821428571	0.583333333	2	2	16.83333333	1	0.8333	FALSE
4	6	0	14	18	4	0	14	1	1	63	0	0	0.916666667	0.555555556	2	2	14	1	0.5	FALSE
2	3	0	10	10	1	0	10	2	1	35	0	0	0.857142857	0.625	1	1	16	2	1	FALSE
2	3	0	21	25	1	0	21	2	1	119	0	0	0.857142857	0.625	1	1	58	1	0.5	TRUE
2	3	0	26	18	1	0	26	2	1	84	0	0	0.857142857	0.625	1	1	40	1	0.5	FALSE
2	3	0	12	8	1	0	12	2	2	26	0	0	0.857142857	0.625	1	1	12	1	0.5	FALSE
2	3	0	19	15	1	0	19	2	2	90	0	0	0.857142857	0.625	1	1	44	1	0.5	FALSE
4	6	0	15	19	4	0	15	1	1	79	0	0	0.913043478	0.555555556	2	2	18	1	0.5	FALSE
2	3	0	9	19	1	0	9	2	1	73	0	0	0.857142857	0.625	1	1	35	5	2.5	FALSE
6	4	0	11	25	9	1	10	4	0.933333333	112	0	0	0.870967742	0.55	3	3	17.16666667	1	0.6667	FALSE
3	3	0	9	11	3	0	9	2	2	34	0	0	0.92	0.555555556	2	2	10.33333333	1	0.6667	FALSE
2	6	0	14	21	1	0	14	1	1	158	0	0	0.978723404	1	2	2	76.5	1	0.5	TRUE
6	4	0	18	30	15	0	18	1	1	152	0	0	0.852941176	0.404761905	1	2	23.83333333	5	2	FALSE
5	1	0	14	5	10	11	3	5	2	5	0	0	0	0.8	0	0	0	1	1	TRUE
2	3	0	12	11	1	0	12	2	1	43	0	0	0.857142857	0.625	1	1	20	1	0.5	FALSE
5	5	0	5	9	10	0	5	1	2	22	0	0	0.885714286	0.7	3	4	3.4	1	0.8	FALSE
2	3	0	16	16	1	0	16	2	2	60	0	0	0.857142857	0.625	2	2	29	1	0.5	FALSE
2	3	0	19	24	1	0	19	2	1	111	0	0	0.857142857	0.625	1	1	54	1	0.5	FALSE
3	4	0	17	25	3	0	17	1	1.125	326	0.25	0	0.951219512	0.666666667	1	1	105	1	0.6667	FALSE
